Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15
A11,0.012995552401595355,0.17220682366686788,0.0003743229452473778,0.006071956490710079,0.00886745635205455,0.0001478108913919384,0.0002809977305352104,0.0,0.03835160583495098,0.05082540491493075,0.0,0.0102570811930085,0.20008730323148952,0.061082486093665886,0.03878041445769375
A12,0.06763537915256504,0.02751590819837138,0.03405202362224325,0.0060950102156300135,0.030661888667729814,6.694536961291711e-05,0.0027206860970017508,0.002870368020969672,0.022017231148913945,0.11932542500315924,0.016674744247310445,0.04176428737519387,0.16030221035529676,0.1777644565755103,0.027675230633438942
A13,0.0,0.022129124887686823,0.02142665287892782,0.0,0.005685842271768777,0.0,0.0,0.0,0.012904455879045415,0.15669861662132278,0.0014035723285447297,0.052216206491844386,0.04924162004980026,0.21031839538576938,0.012904455879045415
A14,0.13243462812921883,0.006681128737562292,0.00014048851230853845,0.025751987668544474,0.015781916084018067,0.0010229224903748396,0.0016465245103043386,0.00015627171129935498,0.018948232470541178,0.5196600181357188,0.19101788805855097,0.00037856823186636446,0.1779644303967566,0.7110564743787395,0.021773951180436343
A15,0.013693224444059519,0.040604492832254424,0.00280339090983271,0.010176524412851839,0.006231467168948072,0.0003579293196153153,0.00014355454007323784,0.00024021459681967976,0.0268772564727305,0.22277537875100564,0.19718447829491542,0.006921903088701388,0.07276740132360647,0.4268817601131493,0.027618954929238732
A16,0.014601528226371327,0.03373009625440222,0.018262260259914582,0.022303810446103075,0.016709930720938793,0.0001274128285990741,0.006239003267665102,0.0,0.20878336097111225,0.053501497229163336,0.10016708505051361,0.003346295182881736,0.09924120981798161,0.15701487747070342,0.21514977716022635
A17,0.002084990137889455,0.006063205534856288,0.013171190460500599,0.015564352655484288,0.004204139577412963,8.756158150269997e-05,0.003135799136906723,3.0099293587192806e-05,0.02056738140193002,0.16721410193808176,0.017235953409662535,0.0012934484755375045,0.037834418356500456,0.18574350377723542,0.02382084141873592
A18,0.0,8.083495590192864e-06,0.03686352598169621,0.0,0.001115139081649813,8.755540472365006e-05,0.0,0.0,0.022313441756709934,0.015522740284342905,4.2633855324287474e-05,0.026599577517581487,0.037899193166369166,0.04216495164711818,0.022400997165485787
A19,0.00046236270812860633,0.053601920778087786,0.026545667460722365,0.014118438907213177,0.0157858997568765,0.0011582931193277139,0.0024989543976642273,0.0,0.036731925668100684,0.0670387541189144,0.02537128716469113,0.015016329333313197,0.10685704208437335,0.1074263706458503,0.04038917318393537
A20,0.4101049520955211,0.0669002177389086,0.016520755330166982,0.03664545920852488,0.009411230000761956,9.91724490124199e-05,0.01381167363433432,0.008885323070063298,0.054341365606418494,0.36579424017429046,0.11105166019003755,0.04120973337735748,0.5167864451913498,0.518055633764262,0.0771375347607316
A21,0.005279216182356998,0.03224676276278934,0.001609227116495876,0.014585155845187341,0.0028074664236085543,2.3103322134794756e-05,0.0022158992249507355,0.0001646253426793886,0.026995728707160268,0.13528742440775784,0.011093433833659724,0.006718285464347491,0.05412420044109453,0.1530991437241993,0.02939935659755722
A22,0.09965330575227238,0.10721383826992871,0.011230631413041859,0.0230042982919379,0.006937796410044278,5.340798971101093e-05,0.0021597920930594185,2.777360497136363e-05,0.027612978084130213,0.18876750247673918,0.0,0.06610641801674617,0.24579889646563652,0.2548739204740237,0.02985395177226124
A23,0.0729428126193376,0.029892272696976658,0.007872863486583039,0.001994484732460726,0.0002383142082565478,7.237516422039698e-05,0.001864489872959626,3.3493562941597444e-05,0.021239325867351024,0.1761177090290133,0.003946835946179904,0.0,0.1109703891295858,0.18006454499013055,0.02320968446814225
A24,0.18711181316040884,0.0002627307218771805,0.012521775974718728,0.006258346764969907,0.003898977554990418,2.6530328587328223e-05,0.002978618937021723,9.027011285458078e-05,0.04535214940785465,0.24349543670359283,0.01927507326128786,0.01904283484901783,0.20695822482300993,0.2818133447994818,0.04844756880169618
A25,0.06822218120398407,0.00010039118739634975,0.0092919214717542,0.01782660655938321,0.008881751763762834,0.00011775025782412039,0.002153848466017579,0.0003287194697437134,0.027962977538799293,0.1908818078456692,0.027103628710516123,0.007232238505979629,0.10172253398407206,0.22521767511170238,0.0305632957344029
A26,0.2248485043002625,0.09163066154106286,0.002294564487082902,0.1919344524629666,0.015388211537719201,0.0003951575956443,0.0043192920519492944,0.0,0.0777662738434544,1.0389550651250952,0.33351406445074677,0.08887347463781183,0.5213819447150274,1.4613426041592854,0.0824807234937664
A27,0.5617625433948653,0.1745170631811644,0.0057069829108662255,0.09430390024227324,0.014994488242392487,0.00141259938310011,0.013754840269261992,0.0,0.1356658326315702,0.5083753481486405,0.3040735781415488,0.14185999441847827,0.836117538245887,0.9543089206109177,0.1508332723210773
A28,0.0064837158480325445,0.08129358792020876,0.01666619978972232,0.03345997440969385,0.015622299237812437,0.0001470487944323829,0.0020420318497821784,0.0,0.02726214547751146,0.05483414742712332,0.0018452591254066644,0.009167239219607895,0.1513366966298555,0.06584664577813965,0.029451226123646587
A29,3.272892630346423,0.001668774224000045,0.0,0.0,1.449523164449524,0.005072736724455238,0.0,0.0,0.05764851214736505,0.21841870520545337,2.2104759506542186,0.0,4.719011832231065,2.428894655887683,0.06272124888302506
A30,2.258164735186963,0.09619805384995943,0.00020723898410949113,0.00038733453473698123,0.0036927656688585213,0.013862193371810279,0.009472767765246578,0.0,0.08337532455540433,0.1598554887267999,0.05174385531206341,0.10358434936522795,2.335315165762924,0.3151836933290192,0.10671028568307717
