Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15
A18,0.0,0.0,0.018575931322224015,0.0,0.0012994742989963406,0.0,0.0,0.0,0.010780297981991899,0.015220830137528401,0.0003259278402332547,0.013305678146698476,0.019875405621220355,0.028852436119911482,0.010780297981991899
A19,0.0005022766009578523,0.03518798041575256,0.00563972679102661,0.009673290993534834,0.015811284669072796,0.00025553716621404314,0.0021070375734154856,0.0,0.0177603982160293,0.05303651302908526,0.01954367574505379,0.007956541931985644,0.0644519847253899,0.08053673072979231,0.020122972953942924
A20,0.41217528712536367,0.046862127920496925,0.009385744772872824,0.037176362370508496,0.009373004731782195,9.782287511855081e-05,0.013935591162929068,0.007799327977899869,0.07415930061598668,0.38606730261856653,0.10752748270631571,0.029637129533789806,0.4931397848973888,0.5232319148703203,0.09599204263379789
A21,0.0053243987454064026,0.02191708343930452,0.00012814100006383267,0.02042201798923706,0.0020506564488077996,1.3364093420514139e-05,0.0016996696998501325,0.00017434067330158117,0.017192927681684077,0.12586073575866977,0.008095051415298803,0.0034978576612392054,0.04795492315951007,0.13745364482205183,0.019080302149571904
A22,0.1000410903435259,0.09947741927524155,0.006598379012189317,0.02086888044922602,0.006543182217487682,4.069407552245234e-06,0.0012208222733845458,2.8485853058491026e-05,0.03158503290948028,0.17727043712171642,0.0,0.05789704527942745,0.2322755737881575,0.2351674823915051,0.03283841044212614
A23,0.07130007492961855,0.028414068797055273,0.008576536244642663,0.002000319135557086,0.0002634450570230551,6.8181935092501e-05,0.0016590937532129678,2.9220829296600153e-05,0.010189904737374682,0.16762781911429456,0.003963005941376745,0.0,0.10879794764609325,0.17159082504963225,0.01194640125709042
A24,0.17879825912779937,0.0002500914437818306,0.01143051279428603,0.005472125830273686,0.00551459969440693,0.0,0.0019996344148988255,9.653407527556216e-05,0.01409348185589619,0.3008970573093655,0.01681170260035271,0.013922247669998264,0.19936942042994388,0.3316310075651736,0.0161896503470401
A25,0.06981235041315363,8.116770198708844e-05,0.00802533991631972,0.017430530766419945,0.008929380183788204,0.0001064626366979879,0.0021718377898194714,0.0002853198665129288,0.027552183045216238,0.0906463377104112,0.02452627762942397,0.0,0.10171514870191903,0.11517261533983515,0.030115803336033153
A26,0.2223318914431993,0.031187582973865962,0.00017774394001337414,0.1663901864174059,0.01325239053371013,2.4265650514560874e-05,0.0034020442004600716,0.0,0.0908198889825619,0.8926068846674914,0.32465045370286266,0.07461386509953939,0.4299134854954162,1.291871203616099,0.09424619883244
A27,0.5881028851416615,0.12455721752208676,0.0008556678924692905,0.07918897598374122,0.0155255205232599,0.0,0.014132484238031753,0.0,0.09340433729970848,0.5524669245143939,0.30344355417444013,0.1251388462818888,0.7940977828344202,0.981049324970723,0.10753682152748106
A28,0.005793804738944037,0.04968153542868605,0.009987291124459749,0.025751999698766726,0.01215830338128955,3.458751647735686e-05,0.001573222941473548,0.0,0.014526760092567556,0.04255647315168229,0.0012986319460571633,0.009261190087618082,0.10176512391572173,0.053116295179806546,0.016134570553617757
A29,3.2634408994226676,0.002652912841081738,0.0,0.0,1.307142933758736,0.000485181680340322,0.0,0.0,0.04691583105439076,0.2731010140079003,2.1275680507444545,0.0,4.572751564873898,2.400669064721969,0.04740101273169249
A30,2.208836380887383,0.03831668706412648,0.0,0.0002829263268139529,0.00397761130228958,0.0026794787431242044,0.010534844994467232,0.0,0.026958418466840075,0.1500549702864206,0.040844021215164714,0.08605541015927051,2.238199281408104,0.27695440156407836,0.04017274220636707
